,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
15140,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02399213004538426,0.6988636363636364
15141,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15142,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.040886227037550266,0.6988636363636364
15143,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.0200862167912398,0.6988636363636364
15144,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.023745824505332268,0.6988636363636364
15145,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15146,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.019841881695508226,0.6988636363636364
15147,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15148,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.05826800899901921,0.6988636363636364
15149,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.027043855686628416,0.6988636363636364
15150,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15151,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.056073919248236084,0.6988636363636364
15152,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.04729017107890201,0.6988636363636364
15153,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15154,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15155,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02703892957582738,0.6988636363636364
15156,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15157,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.05960544808150152,0.6988636363636364
15158,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.05960544808150152,0.6988636363636364
15159,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.058420718433851444,0.6988636363636364
15160,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02448474112548824,0.6988636363636364
15161,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029146319776512206,0.6988636363636364
15162,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15163,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15164,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15165,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020146315343012484,0.6988636363636364
15166,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028029077846836378,0.6988636363636364
15167,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.017341880463980525,0.6988636363636364
15168,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.038841891055118746,0.6988636363636364
15169,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.023745824505332268,0.6988636363636364
15170,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15171,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.04729017107890201,0.6988636363636364
15172,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15173,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.027930555630815583,0.6988636363636364
15174,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15175,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.023745824505332268,0.6988636363636364
15176,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.03399952413769662,0.6988636363636364
15177,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02974582746099875,0.6988636363636364
15178,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15179,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029247797659013624,0.6988636363636364
15180,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.12427937156619288,0.6988636363636364
15181,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15182,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.055617761388059794,0.6988636363636364
15183,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15184,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.026208879905852172,0.6988636363636364
15185,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.027871442301203104,0.6988636363636364
15186,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.041871449197758225,0.6988636363636364
15187,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.027588190930143315,0.6988636363636364
15188,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15189,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15190,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15191,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15192,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.01942414749958005,0.6988636363636364
15193,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.056228599127388736,0.6988636363636364
15194,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15195,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02918769910724094,0.6988636363636364
15196,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15197,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02768671314616411,0.6988636363636364
15198,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029149768054072933,0.6988636363636364
15199,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15200,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029775384125804986,0.6988636363636364
15201,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.040886227037550266,0.6988636363636364
15202,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.08271383384917924,0.6988636363636364
15203,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.027904939854650174,0.6988636363636364
15204,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15205,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.08477097771969345,0.6988636363636364
15206,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.6988636363636364
15207,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.01942414749958005,0.6988636363636364
15208,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15209,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15210,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15211,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02976553190420291,0.6988636363636364
15212,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.055617761388059794,0.6988636363636364
15213,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15214,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15215,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.6988636363636364
15216,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02896750195443446,0.6988636363636364
15232,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.024537450511059364,0.4602272727272727
15254,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.048196575466293336,0.9744318181818182
15255,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.9744318181818182
15256,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.024383755854066925,0.9744318181818182
15257,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.035371445995786205,0.9744318181818182
15258,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.9744318181818182
15259,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.03586405707589019,0.9744318181818182
15260,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.040886227037550266,0.9744318181818182
15261,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.023745824505332268,0.9744318181818182
15262,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.035322184887775804,0.9744318181818182
15263,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.04793499898275812,0.9744318181818182
15264,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029802477735210706,0.9744318181818182
15265,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.026525136219278926,0.9744318181818182
15266,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020324640554010124,0.9744318181818182
15267,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.029178339496718966,0.9744318181818182
15268,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.017785230436074106,0.9744318181818182
15269,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.040047310368133186,0.9744318181818182
15270,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.0430069177373979,0.9744318181818182
15271,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.04273056292145957,0.9744318181818182
15272,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02797981673882598,0.9744318181818182
15273,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.020886217185328664,0.9744318181818182
15274,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.9744318181818182
15275,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.02895026056663082,0.9744318181818182
15276,0.6666666666666666,0.59375,1.0,0.4457347029924073,0.003996891306761408,0.36936936936936937,0.0,0.03896103896103896,0.0,0.03333333333333333,0.3125,0.908745247148289,0.08333333333333333,0.9970193740685543,1.0,0.36363636363636365,0.028521688926940358,0.9744318181818182
